customer_id,signup_date,age,gender,state,income_band,employment_status,credit_score,tenure_months,acquisition_channel,has_checking,has_savings,has_credit_card,has_loan,churned,churn_date,support_ticket_count,complaint_ticket_count,avg_satisfaction_score,has_defaulted_loan
CUST102095,4/10/2025,39,Female,MI,150k+,Full-time,764,14,Referral,TRUE,TRUE,TRUE,FALSE,FALSE,,1,0,4,FALSE
CUST102096,3/1/2026,47,Female,MI,25k-50k,Full-time,537,4,Organic Search,TRUE,FALSE,TRUE,FALSE,FALSE,,2,0,5,FALSE
CUST102097,9/23/2025,40,Female,LA,50k-75k,Unemployed,711,9,Referral,TRUE,TRUE,FALSE,FALSE,FALSE,,5,3,3.8,FALSE
CUST102098,2/15/2025,42,Male,GA,75k-100k,Full-time,698,16,Referral,TRUE,TRUE,FALSE,TRUE,FALSE,,0,0,,FALSE
CUST102099,5/10/2022,30,Male,AL,50k-75k,Full-time,700,50,Referral,TRUE,TRUE,FALSE,TRUE,FALSE,,0,0,,FALSE
CUST102100,1/6/2026,30,Female,PA,<25k,Full-time,531,5,Organic Search,TRUE,FALSE,TRUE,FALSE,FALSE,,3,0,4,FALSE
CUST102101,9/1/2024,52,Male,AL,50k-75k,Self-employed,685,22,Organic Search,TRUE,FALSE,TRUE,TRUE,FALSE,,3,1,3.67,FALSE
CUST102102,12/12/2021,45,Female,AL,150k+,Full-time,758,55,Affiliate,TRUE,TRUE,TRUE,FALSE,FALSE,,1,0,1,FALSE
CUST102103,9/17/2021,25,Female,TN,50k-75k,Full-time,569,58,Paid Social,TRUE,FALSE,TRUE,FALSE,FALSE,,0,0,,FALSE
CUST102104,10/14/2025,40,Female,NY,25k-50k,Full-time,635,8,Organic Search,TRUE,TRUE,TRUE,FALSE,TRUE,3/29/2026,1,1,5,FALSE
CUST102105,7/6/2022,18,Male,TN,<25k,Full-time,526,48,App Store,TRUE,TRUE,FALSE,FALSE,FALSE,,1,0,4,FALSE
CUST102106,3/17/2025,31,Female,SC,50k-75k,Student,640,15,App Store,TRUE,TRUE,TRUE,FALSE,FALSE,,2,0,3,FALSE
CUST102107,10/6/2021,49,Male,AL,25k-50k,Full-time,739,57,Paid Social,TRUE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE
CUST102108,7/17/2022,36,Female,VA,100k-150k,Full-time,711,48,Partner Bank,TRUE,TRUE,TRUE,TRUE,FALSE,,1,0,3,FALSE
CUST102109,7/23/2022,39,Male,VA,150k+,Unemployed,717,47,App Store,TRUE,FALSE,TRUE,FALSE,FALSE,,3,1,4,FALSE
CUST102110,7/18/2022,18,Female,MI,150k+,Retired,641,48,App Store,TRUE,FALSE,FALSE,TRUE,FALSE,,1,0,3,FALSE
CUST102111,9/15/2024,33,Male,PA,50k-75k,Full-time,655,21,Paid Social,TRUE,FALSE,FALSE,FALSE,FALSE,,1,1,3,FALSE
CUST102112,1/9/2026,42,Male,IN,50k-75k,Full-time,631,5,Partner Bank,TRUE,TRUE,FALSE,TRUE,FALSE,,0,0,,FALSE
CUST102113,1/1/2026,43,Female,LA,25k-50k,Retired,501,6,Partner Bank,TRUE,FALSE,TRUE,FALSE,FALSE,,3,0,3.33,FALSE
CUST102114,1/27/2025,49,Male,OH,25k-50k,Full-time,551,17,Paid Social,TRUE,FALSE,TRUE,TRUE,FALSE,,5,2,3.4,FALSE
CUST102115,2/11/2022,35,Male,MN,50k-75k,Full-time,688,53,Partner Bank,TRUE,TRUE,FALSE,FALSE,FALSE,,0,0,,FALSE
CUST102116,4/11/2026,36,Female,NY,25k-50k,Full-time,682,2,Referral,TRUE,FALSE,TRUE,FALSE,FALSE,,2,0,3.5,FALSE
CUST102117,12/24/2023,22,Male,TX,<25k,Self-employed,587,30,Paid Social,TRUE,TRUE,TRUE,FALSE,FALSE,,1,1,4,FALSE
CUST102118,1/1/2024,35,Male,SC,100k-150k,Full-time,751,30,Referral,TRUE,TRUE,FALSE,TRUE,FALSE,,0,0,,FALSE
CUST102119,11/7/2024,22,Female,NY,100k-150k,Full-time,697,20,Referral,TRUE,TRUE,TRUE,TRUE,FALSE,,1,0,5,FALSE
CUST102120,3/23/2025,18,Male,NJ,100k-150k,Self-employed,654,15,Referral,TRUE,TRUE,TRUE,TRUE,FALSE,,1,0,4,FALSE
CUST102121,3/27/2026,24,Female,SC,25k-50k,Self-employed,732,3,Affiliate,TRUE,TRUE,TRUE,TRUE,FALSE,,1,0,5,FALSE
CUST102122,3/14/2024,56,Male,NC,100k-150k,Full-time,618,27,Referral,TRUE,TRUE,FALSE,FALSE,FALSE,,6,4,3.33,FALSE
CUST102123,5/8/2024,34,Male,GA,50k-75k,Full-time,662,26,Referral,TRUE,TRUE,FALSE,TRUE,FALSE,,3,0,3.67,FALSE
CUST102124,2/4/2025,40,Non-binary/Other,TX,<25k,Part-time,547,17,App Store,TRUE,TRUE,FALSE,TRUE,FALSE,,1,0,5,FALSE
CUST102125,5/27/2022,31,Male,MO,50k-75k,Full-time,628,49,Organic Search,TRUE,TRUE,TRUE,TRUE,FALSE,,1,0,2,FALSE
CUST102126,9/10/2022,18,Male,NC,50k-75k,Part-time,727,46,Organic Search,TRUE,TRUE,TRUE,TRUE,FALSE,,3,0,3.67,FALSE
CUST102127,6/8/2024,49,Female,NY,50k-75k,Full-time,642,25,App Store,TRUE,TRUE,TRUE,FALSE,FALSE,,3,1,4,FALSE
CUST102128,5/9/2021,18,Female,VA,100k-150k,Self-employed,677,62,Partner Bank,TRUE,TRUE,FALSE,TRUE,FALSE,,5,0,3.4,FALSE
CUST102129,10/5/2022,31,Male,IL,50k-75k,Full-time,609,45,Partner Bank,TRUE,FALSE,FALSE,FALSE,FALSE,,5,1,4.2,FALSE
CUST102130,12/11/2024,37,Female,MN,100k-150k,Full-time,726,18,Organic Search,TRUE,TRUE,FALSE,FALSE,FALSE,,1,0,4,FALSE
CUST102131,5/13/2026,40,Male,MD,<25k,Full-time,531,1,Organic Search,TRUE,TRUE,FALSE,TRUE,FALSE,,1,0,5,FALSE
CUST102132,11/9/2023,29,Female,LA,75k-100k,Full-time,672,32,App Store,TRUE,TRUE,TRUE,TRUE,FALSE,,4,2,4.75,FALSE
CUST102133,3/13/2023,18,Female,LA,100k-150k,Full-time,688,40,Paid Social,TRUE,FALSE,TRUE,TRUE,FALSE,,1,1,4,FALSE
CUST102134,6/3/2023,28,Female,CO,50k-75k,Full-time,596,37,Referral,TRUE,TRUE,FALSE,FALSE,FALSE,,1,0,4,FALSE
CUST102135,10/6/2024,29,Male,WA,100k-150k,Self-employed,616,21,Paid Social,TRUE,TRUE,TRUE,FALSE,FALSE,,4,0,3.25,FALSE
CUST102136,12/29/2023,28,Female,IL,75k-100k,Part-time,669,30,Paid Social,TRUE,TRUE,TRUE,TRUE,FALSE,,1,0,4,FALSE
CUST102137,2/16/2021,49,Female,TX,<25k,Full-time,563,65,Referral,TRUE,FALSE,TRUE,TRUE,FALSE,,2,0,5,FALSE
CUST102138,12/18/2023,23,Non-binary/Other,NY,75k-100k,Self-employed,680,30,Partner Bank,TRUE,TRUE,TRUE,FALSE,FALSE,,0,0,,FALSE
CUST102139,3/14/2023,41,Male,PA,75k-100k,Full-time,548,40,App Store,TRUE,TRUE,TRUE,FALSE,TRUE,6/30/2026,2,0,3,FALSE
CUST102140,11/6/2024,39,Male,SC,<25k,Part-time,558,20,Referral,TRUE,TRUE,TRUE,TRUE,FALSE,,2,1,3,FALSE
CUST102141,10/22/2025,49,Female,PA,50k-75k,Full-time,686,8,Organic Search,TRUE,FALSE,TRUE,FALSE,FALSE,,2,0,2,FALSE
CUST102142,4/15/2026,36,Female,NY,<25k,Full-time,492,2,Paid Social,TRUE,TRUE,FALSE,TRUE,FALSE,,2,0,3,TRUE
CUST102143,5/9/2024,47,Male,AL,25k-50k,Part-time,714,26,Organic Search,TRUE,TRUE,FALSE,FALSE,FALSE,,0,0,,FALSE
CUST102144,12/29/2022,35,Female,NJ,150k+,Student,743,42,Referral,TRUE,TRUE,TRUE,FALSE,FALSE,,0,0,,FALSE
CUST102145,6/10/2023,43,Female,NJ,150k+,Full-time,715,37,Affiliate,TRUE,TRUE,FALSE,TRUE,FALSE,,1,0,4,FALSE
CUST102146,12/20/2021,19,Male,GA,75k-100k,Part-time,673,55,Referral,TRUE,TRUE,TRUE,TRUE,FALSE,,2,0,4.5,FALSE
CUST102147,2/21/2026,18,Female,AL,50k-75k,Full-time,592,4,App Store,TRUE,FALSE,TRUE,FALSE,FALSE,,3,2,4,FALSE
CUST102148,8/27/2025,42,Male,NC,50k-75k,Full-time,717,10,Referral,TRUE,FALSE,FALSE,FALSE,FALSE,,1,0,2,FALSE
CUST102149,9/10/2025,43,Female,MN,<25k,Full-time,593,9,App Store,TRUE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE
CUST102150,10/21/2022,43,Female,LA,25k-50k,Full-time,615,44,Paid Social,TRUE,TRUE,TRUE,FALSE,FALSE,,0,0,,FALSE
CUST102151,10/9/2022,31,Female,VA,100k-150k,Full-time,750,45,App Store,TRUE,TRUE,FALSE,TRUE,FALSE,,1,0,4,FALSE
CUST102152,9/15/2025,55,Male,MO,50k-75k,Self-employed,660,9,Affiliate,TRUE,TRUE,TRUE,TRUE,FALSE,,0,0,,FALSE
CUST102153,12/29/2023,32,Male,CA,50k-75k,Full-time,602,30,Affiliate,TRUE,FALSE,TRUE,TRUE,FALSE,,2,1,3.5,FALSE
CUST102154,11/14/2024,43,Male,WI,<25k,Full-time,581,19,App Store,TRUE,TRUE,TRUE,FALSE,FALSE,,4,1,4.5,FALSE
CUST102155,9/10/2023,45,Female,LA,100k-150k,Full-time,726,34,Paid Social,TRUE,TRUE,FALSE,FALSE,FALSE,,1,1,4,FALSE
CUST102156,6/8/2023,58,Male,IL,25k-50k,Full-time,614,37,Paid Social,TRUE,TRUE,TRUE,TRUE,FALSE,,2,0,4.5,FALSE
CUST102157,6/22/2024,34,Male,CA,50k-75k,Full-time,565,24,Affiliate,TRUE,TRUE,TRUE,FALSE,FALSE,,1,0,1,FALSE
CUST102158,6/19/2025,30,Male,TX,25k-50k,Full-time,688,12,App Store,TRUE,TRUE,TRUE,TRUE,FALSE,,1,0,3,FALSE
CUST102159,11/2/2022,20,Male,MN,25k-50k,Full-time,620,44,Organic Search,TRUE,TRUE,TRUE,FALSE,FALSE,,1,0,4,FALSE
CUST102160,6/12/2025,56,Male,OH,50k-75k,Part-time,617,12,Paid Social,TRUE,FALSE,FALSE,FALSE,FALSE,,1,0,3,FALSE
CUST102161,5/5/2022,43,Male,NJ,75k-100k,Part-time,703,50,Referral,TRUE,TRUE,FALSE,FALSE,FALSE,,0,0,,FALSE
CUST102162,3/20/2023,43,Female,NC,50k-75k,Full-time,612,39,Paid Social,TRUE,TRUE,TRUE,FALSE,FALSE,,3,0,4,FALSE
CUST102163,1/5/2026,75,Male,GA,<25k,Full-time,499,5,Organic Search,TRUE,FALSE,FALSE,FALSE,FALSE,,3,2,3,FALSE
CUST102164,3/30/2026,41,Female,IL,150k+,Full-time,723,3,App Store,TRUE,TRUE,TRUE,TRUE,FALSE,,1,0,4,FALSE
CUST102165,1/28/2026,22,Non-binary/Other,NJ,75k-100k,Full-time,704,5,Paid Social,TRUE,FALSE,FALSE,TRUE,FALSE,,1,1,4,FALSE
CUST102166,9/26/2022,35,Female,AL,100k-150k,Full-time,680,45,Paid Social,TRUE,TRUE,FALSE,FALSE,FALSE,,2,1,5,FALSE
CUST102167,8/19/2025,26,Female,NC,25k-50k,Full-time,598,10,Referral,TRUE,TRUE,TRUE,TRUE,FALSE,,3,1,3.33,FALSE
CUST102168,2/21/2026,33,Female,CO,150k+,Full-time,713,4,Referral,TRUE,TRUE,FALSE,FALSE,FALSE,,2,2,4.5,FALSE
CUST102169,5/17/2026,33,Male,MO,75k-100k,Full-time,661,1,App Store,TRUE,TRUE,TRUE,TRUE,FALSE,,2,1,5,FALSE
CUST102170,2/11/2021,30,Female,WI,50k-75k,Full-time,647,65,Referral,TRUE,TRUE,FALSE,TRUE,FALSE,,0,0,,FALSE
CUST102171,2/3/2025,21,Male,MA,<25k,Retired,627,17,Affiliate,TRUE,TRUE,TRUE,FALSE,FALSE,,2,1,3.5,FALSE
CUST102172,6/23/2026,57,Male,MI,25k-50k,Unemployed,651,0,Referral,TRUE,TRUE,TRUE,FALSE,FALSE,,1,0,4,FALSE
CUST102173,3/14/2025,41,Female,OH,100k-150k,Retired,807,15,App Store,TRUE,TRUE,TRUE,FALSE,FALSE,,1,1,4,FALSE
CUST102174,4/13/2022,35,Male,GA,50k-75k,Part-time,735,51,Referral,TRUE,TRUE,TRUE,TRUE,FALSE,,1,1,5,FALSE
CUST102175,3/10/2025,47,Male,AZ,75k-100k,Student,619,15,Organic Search,TRUE,TRUE,FALSE,FALSE,FALSE,,1,0,5,FALSE
CUST102176,7/31/2021,43,Male,NJ,75k-100k,Full-time,654,59,App Store,TRUE,TRUE,FALSE,TRUE,FALSE,,4,1,3,FALSE
CUST102177,8/23/2023,41,Female,NJ,75k-100k,Full-time,706,34,Paid Social,TRUE,TRUE,TRUE,FALSE,FALSE,,1,0,4,FALSE
CUST102178,6/10/2024,46,Male,MI,50k-75k,Self-employed,540,25,Organic Search,TRUE,TRUE,TRUE,TRUE,FALSE,,4,1,3.5,TRUE
CUST102179,7/5/2023,39,Female,AL,100k-150k,Full-time,712,36,App Store,TRUE,TRUE,TRUE,FALSE,FALSE,,3,0,3.67,FALSE
CUST102180,11/4/2024,46,Male,IN,25k-50k,Full-time,564,20,Referral,TRUE,TRUE,FALSE,FALSE,FALSE,,2,2,4,FALSE
CUST102181,4/27/2022,47,Male,SC,100k-150k,Part-time,692,50,Organic Search,TRUE,TRUE,FALSE,TRUE,FALSE,,3,1,3,FALSE
CUST102182,5/1/2024,39,Female,AL,50k-75k,Student,639,26,Organic Search,TRUE,TRUE,TRUE,FALSE,FALSE,,3,1,4,FALSE
CUST102183,7/17/2024,35,Female,TN,25k-50k,Full-time,513,23,App Store,TRUE,TRUE,FALSE,FALSE,FALSE,,2,1,3.5,FALSE
CUST102184,6/25/2024,56,Male,NY,50k-75k,Full-time,772,24,Paid Social,TRUE,TRUE,TRUE,TRUE,FALSE,,1,0,2,FALSE
CUST102185,8/4/2022,32,Female,LA,100k-150k,Full-time,665,47,Organic Search,TRUE,TRUE,TRUE,TRUE,FALSE,,0,0,,FALSE
CUST102186,9/5/2022,42,Female,VA,75k-100k,Full-time,746,46,Affiliate,TRUE,TRUE,FALSE,TRUE,FALSE,,1,0,2,FALSE
CUST102187,6/2/2022,42,Female,MI,25k-50k,Self-employed,521,49,Partner Bank,TRUE,TRUE,TRUE,FALSE,FALSE,,2,0,2,FALSE
CUST102188,7/16/2023,30,Male,NJ,25k-50k,Full-time,575,36,Referral,TRUE,TRUE,TRUE,FALSE,FALSE,,3,1,3,FALSE
CUST102189,3/21/2024,28,Female,NY,75k-100k,Full-time,710,27,Referral,TRUE,FALSE,FALSE,FALSE,FALSE,,1,0,5,FALSE
CUST102190,12/29/2022,33,Female,IN,25k-50k,Unemployed,596,42,Paid Social,TRUE,FALSE,FALSE,FALSE,FALSE,,3,0,4,FALSE
CUST102191,4/3/2023,32,Non-binary/Other,TX,25k-50k,Full-time,654,39,Paid Social,TRUE,TRUE,TRUE,FALSE,FALSE,,0,0,,FALSE
CUST102192,7/29/2022,20,Male,MD,75k-100k,Self-employed,701,47,Paid Social,TRUE,FALSE,TRUE,FALSE,FALSE,,0,0,,FALSE
CUST102193,3/16/2022,30,Male,CO,25k-50k,Self-employed,564,52,Paid Social,TRUE,TRUE,FALSE,FALSE,FALSE,,2,1,2.5,FALSE
CUST102194,8/11/2024,41,Male,NJ,<25k,Part-time,649,22,Affiliate,TRUE,FALSE,TRUE,TRUE,FALSE,,0,0,,FALSE
CUST102195,6/26/2025,53,Female,MI,50k-75k,Student,669,12,App Store,TRUE,FALSE,TRUE,FALSE,FALSE,,0,0,,FALSE
CUST102196,8/7/2022,44,Female,IN,50k-75k,Unemployed,558,47,Referral,TRUE,TRUE,TRUE,TRUE,FALSE,,3,2,3.67,TRUE
CUST102197,9/23/2025,18,Female,MN,75k-100k,Full-time,671,9,Paid Social,TRUE,TRUE,TRUE,FALSE,FALSE,,1,1,3,FALSE
CUST102198,2/20/2024,45,Female,NY,<25k,Full-time,617,28,Partner Bank,TRUE,FALSE,TRUE,FALSE,FALSE,,1,0,5,FALSE
CUST102199,12/3/2021,31,Female,VA,50k-75k,Retired,632,55,Referral,TRUE,FALSE,TRUE,FALSE,FALSE,,1,0,4,FALSE
CUST102200,1/5/2023,43,Male,NC,50k-75k,Part-time,640,42,Referral,TRUE,TRUE,TRUE,TRUE,FALSE,,1,0,4,FALSE
CUST102201,1/16/2021,37,Female,CA,50k-75k,Full-time,664,66,Affiliate,TRUE,TRUE,FALSE,FALSE,FALSE,,1,0,5,FALSE
CUST102202,3/20/2021,35,Female,CA,<25k,Unemployed,491,64,App Store,TRUE,TRUE,FALSE,TRUE,TRUE,5/31/2022,6,1,4.33,TRUE
CUST102203,11/6/2022,36,Male,AZ,25k-50k,Part-time,598,44,App Store,TRUE,FALSE,TRUE,FALSE,FALSE,,3,0,3.33,FALSE
CUST102204,7/1/2023,37,Female,WI,75k-100k,Full-time,645,36,App Store,TRUE,FALSE,FALSE,TRUE,FALSE,,0,0,,FALSE
CUST102205,5/19/2025,54,Male,MA,25k-50k,Full-time,651,13,Partner Bank,TRUE,TRUE,FALSE,FALSE,FALSE,,2,2,2.5,FALSE
CUST102206,9/27/2021,37,Female,OH,150k+,Self-employed,690,57,App Store,TRUE,TRUE,TRUE,FALSE,FALSE,,0,0,,FALSE
CUST102207,8/11/2025,51,Male,VA,150k+,Self-employed,828,10,Organic Search,TRUE,TRUE,FALSE,FALSE,FALSE,,0,0,,FALSE
CUST102208,4/16/2022,49,Female,LA,50k-75k,Unemployed,605,51,Paid Social,TRUE,TRUE,TRUE,TRUE,FALSE,,4,1,4.25,TRUE
CUST102209,10/5/2021,46,Female,CO,75k-100k,Self-employed,603,57,Referral,TRUE,TRUE,TRUE,FALSE,FALSE,,1,0,5,FALSE
CUST102210,11/4/2024,18,Male,NY,75k-100k,Full-time,733,20,Organic Search,TRUE,TRUE,TRUE,FALSE,FALSE,,0,0,,FALSE
CUST102211,4/3/2025,51,Female,IN,25k-50k,Full-time,642,15,Paid Social,TRUE,TRUE,FALSE,FALSE,FALSE,,0,0,,FALSE
CUST102212,4/28/2024,32,Female,TN,50k-75k,Full-time,658,26,App Store,TRUE,FALSE,FALSE,FALSE,FALSE,,3,0,4.33,FALSE
CUST102213,8/21/2021,46,Female,MI,150k+,Full-time,708,59,Organic Search,TRUE,TRUE,FALSE,FALSE,FALSE,,1,0,5,FALSE
CUST102214,8/20/2021,26,Male,MI,25k-50k,Self-employed,589,59,Affiliate,TRUE,TRUE,TRUE,TRUE,TRUE,1/15/2022,2,1,4.5,FALSE
CUST102215,2/22/2023,23,Female,MO,50k-75k,Full-time,662,40,Paid Social,TRUE,TRUE,TRUE,TRUE,FALSE,,3,3,3,FALSE
CUST102216,6/23/2023,61,Male,AL,50k-75k,Full-time,606,36,Paid Social,TRUE,TRUE,FALSE,FALSE,TRUE,1/26/2026,4,1,4.5,FALSE
CUST102217,6/27/2026,26,Male,GA,25k-50k,Unemployed,707,0,Paid Social,TRUE,TRUE,TRUE,FALSE,FALSE,,3,3,3,FALSE
CUST102218,7/29/2022,51,Male,AL,50k-75k,Self-employed,650,47,Paid Social,TRUE,TRUE,FALSE,FALSE,FALSE,,0,0,,FALSE
CUST102219,1/22/2022,39,Male,CO,100k-150k,Full-time,678,54,Organic Search,TRUE,TRUE,FALSE,FALSE,FALSE,,3,1,4.33,FALSE
CUST102220,3/13/2026,32,Female,TX,25k-50k,Full-time,586,3,Referral,TRUE,FALSE,TRUE,FALSE,FALSE,,2,2,4,FALSE
CUST102221,11/5/2021,37,Male,GA,25k-50k,Full-time,542,56,App Store,TRUE,FALSE,FALSE,FALSE,FALSE,,0,0,,FALSE
CUST102222,2/22/2021,22,Female,VA,25k-50k,Full-time,648,65,Referral,TRUE,TRUE,TRUE,TRUE,FALSE,,1,1,4,FALSE
CUST102223,4/29/2023,37,Female,IN,75k-100k,Self-employed,621,38,Affiliate,TRUE,TRUE,TRUE,FALSE,FALSE,,2,0,4,FALSE
CUST102224,3/16/2023,25,Male,PA,50k-75k,Full-time,628,40,Paid Social,TRUE,TRUE,TRUE,FALSE,FALSE,,1,0,3,FALSE
CUST102225,5/28/2024,33,Male,NJ,50k-75k,Full-time,776,25,Organic Search,TRUE,TRUE,FALSE,FALSE,FALSE,,0,0,,FALSE
CUST102226,10/27/2025,49,Female,NY,100k-150k,Part-time,592,8,Affiliate,TRUE,TRUE,FALSE,FALSE,FALSE,,1,0,1,FALSE
CUST102227,2/15/2026,41,Non-binary/Other,NY,150k+,Full-time,714,4,Partner Bank,TRUE,FALSE,FALSE,FALSE,FALSE,,3,1,4.33,FALSE
CUST102228,8/5/2022,20,Male,NJ,25k-50k,Self-employed,532,47,Paid Social,TRUE,TRUE,TRUE,TRUE,FALSE,,2,1,4.5,TRUE
CUST102229,5/22/2026,48,Female,TN,100k-150k,Full-time,662,1,Paid Social,TRUE,TRUE,FALSE,FALSE,FALSE,,1,0,5,FALSE
CUST102230,6/23/2024,37,Male,VA,50k-75k,Full-time,628,24,Referral,TRUE,TRUE,FALSE,TRUE,FALSE,,3,0,3.67,FALSE
CUST102231,5/20/2021,31,Male,MI,25k-50k,Full-time,536,62,Organic Search,TRUE,TRUE,TRUE,FALSE,FALSE,,3,1,4,FALSE
CUST102232,2/26/2026,46,Male,WA,25k-50k,Full-time,630,4,Partner Bank,TRUE,TRUE,FALSE,TRUE,FALSE,,2,0,4.5,FALSE
CUST102233,10/4/2021,35,Male,TN,50k-75k,Full-time,716,57,App Store,TRUE,TRUE,TRUE,TRUE,FALSE,,1,0,2,FALSE
CUST102234,3/26/2024,24,Female,MO,100k-150k,Full-time,710,27,Paid Social,TRUE,TRUE,TRUE,TRUE,FALSE,,0,0,,FALSE
CUST102235,5/6/2025,60,Male,AZ,50k-75k,Self-employed,682,14,Referral,TRUE,TRUE,TRUE,FALSE,FALSE,,1,0,5,FALSE
CUST102236,5/16/2022,37,Female,NY,75k-100k,Full-time,753,50,Paid Social,TRUE,FALSE,TRUE,TRUE,FALSE,,1,0,5,FALSE
CUST102237,6/27/2022,37,Male,TX,<25k,Full-time,613,48,Affiliate,TRUE,TRUE,FALSE,FALSE,FALSE,,1,0,3,FALSE
CUST102238,8/14/2023,33,Male,NC,<25k,Full-time,450,35,Affiliate,TRUE,TRUE,TRUE,TRUE,FALSE,,4,1,4,TRUE
CUST102239,11/11/2025,52,Male,PA,150k+,Full-time,729,7,Paid Social,TRUE,FALSE,TRUE,FALSE,FALSE,,3,1,3.67,FALSE
CUST102240,3/25/2022,31,Female,AZ,100k-150k,Full-time,554,51,Organic Search,TRUE,FALSE,TRUE,FALSE,FALSE,,1,0,3,FALSE
CUST102241,8/23/2024,19,Male,MO,50k-75k,Full-time,596,22,App Store,TRUE,TRUE,TRUE,FALSE,FALSE,,1,1,3,FALSE
CUST102242,6/27/2023,29,Male,OH,25k-50k,Full-time,525,36,Organic Search,TRUE,TRUE,TRUE,TRUE,FALSE,,6,2,3.5,FALSE
CUST102243,8/13/2021,53,Female,VA,<25k,Student,595,59,Affiliate,TRUE,FALSE,FALSE,TRUE,FALSE,,2,0,2,TRUE
CUST102244,11/27/2024,47,Female,PA,150k+,Full-time,670,19,App Store,TRUE,TRUE,TRUE,FALSE,FALSE,,1,0,4,FALSE
CUST102245,7/29/2025,34,Female,VA,<25k,Self-employed,596,11,Partner Bank,TRUE,TRUE,TRUE,FALSE,TRUE,10/28/2025,2,0,3.5,FALSE
CUST102246,2/29/2024,54,Male,MI,25k-50k,Self-employed,650,28,Organic Search,TRUE,FALSE,FALSE,TRUE,FALSE,,1,0,4,TRUE
CUST102247,12/20/2021,46,Female,CA,75k-100k,Full-time,611,55,Paid Social,TRUE,TRUE,TRUE,FALSE,FALSE,,2,1,4.5,FALSE
CUST102248,11/9/2021,34,Male,IN,150k+,Full-time,733,56,Referral,TRUE,TRUE,TRUE,FALSE,FALSE,,2,1,3,FALSE
CUST102249,4/30/2023,36,Male,GA,25k-50k,Full-time,463,38,App Store,TRUE,FALSE,TRUE,TRUE,FALSE,,1,0,2,FALSE
CUST102250,10/13/2023,41,Male,MD,75k-100k,Full-time,581,33,Paid Social,TRUE,FALSE,FALSE,FALSE,FALSE,,5,3,3.6,FALSE
CUST102251,1/13/2024,28,Male,IN,25k-50k,Full-time,677,29,Paid Social,TRUE,FALSE,TRUE,FALSE,FALSE,,1,0,5,FALSE
CUST102252,5/4/2022,38,Female,IL,75k-100k,Full-time,615,50,App Store,TRUE,TRUE,FALSE,FALSE,FALSE,,0,0,,FALSE
CUST102253,10/2/2023,41,Female,SC,<25k,Full-time,551,33,Referral,TRUE,TRUE,TRUE,FALSE,FALSE,,1,0,4,FALSE
CUST102254,8/15/2022,18,Female,CA,100k-150k,Full-time,647,47,Partner Bank,TRUE,TRUE,TRUE,FALSE,FALSE,,0,0,,FALSE
CUST102255,10/8/2024,35,Male,MA,75k-100k,Full-time,568,21,Organic Search,TRUE,TRUE,TRUE,FALSE,FALSE,,3,2,1.33,FALSE
CUST102256,5/17/2025,34,Male,CO,150k+,Full-time,663,13,Referral,TRUE,FALSE,FALSE,FALSE,TRUE,3/18/2026,3,0,4.33,FALSE
CUST102257,8/2/2024,50,Male,AZ,50k-75k,Full-time,635,23,Referral,TRUE,TRUE,TRUE,FALSE,FALSE,,3,0,2.67,FALSE
CUST102258,1/3/2021,18,Male,AZ,100k-150k,Self-employed,670,66,Paid Social,TRUE,TRUE,TRUE,TRUE,FALSE,,0,0,,FALSE
CUST102259,6/14/2026,33,Male,VA,50k-75k,Full-time,695,0,Paid Social,TRUE,TRUE,TRUE,FALSE,FALSE,,0,0,,FALSE
CUST102260,2/17/2021,32,Non-binary/Other,TX,50k-75k,Part-time,601,65,Referral,TRUE,FALSE,TRUE,FALSE,FALSE,,2,0,3.5,FALSE
CUST102261,6/28/2026,49,Male,IN,<25k,Self-employed,579,0,App Store,TRUE,TRUE,TRUE,FALSE,FALSE,,1,0,5,FALSE
CUST102262,3/5/2021,37,Female,AL,100k-150k,Full-time,662,64,Affiliate,TRUE,TRUE,TRUE,FALSE,FALSE,,0,0,,FALSE
CUST102263,11/3/2023,59,Female,WI,50k-75k,Full-time,687,32,Referral,TRUE,TRUE,TRUE,FALSE,FALSE,,0,0,,FALSE
CUST102264,8/1/2021,45,Male,TX,75k-100k,Full-time,585,59,Organic Search,TRUE,FALSE,TRUE,FALSE,FALSE,,3,0,3.67,FALSE
CUST102265,7/10/2021,33,Male,PA,75k-100k,Full-time,690,60,Paid Social,TRUE,FALSE,TRUE,TRUE,FALSE,,0,0,,FALSE
CUST102266,10/2/2024,40,Male,CO,75k-100k,Full-time,686,21,Paid Social,TRUE,TRUE,TRUE,TRUE,FALSE,,2,0,5,FALSE
CUST102267,12/31/2024,33,Female,MO,50k-75k,Full-time,590,18,Affiliate,TRUE,FALSE,TRUE,FALSE,FALSE,,3,0,3.67,FALSE
CUST102268,8/26/2021,48,Male,MI,75k-100k,Part-time,658,58,Referral,TRUE,TRUE,TRUE,TRUE,FALSE,,0,0,,FALSE
CUST102269,5/14/2026,22,Female,OH,50k-75k,Full-time,657,1,Affiliate,TRUE,TRUE,FALSE,TRUE,FALSE,,2,0,4,FALSE
CUST102270,10/5/2022,28,Female,VA,75k-100k,Retired,625,45,Paid Social,TRUE,TRUE,TRUE,FALSE,FALSE,,2,0,5,FALSE
